"p_if_sandata_sk","p_sys_id","p_curr_alt_id","p_qlfr_nam","p_nam","p_payer_id","g_adr_line1","g_adr_line2","g_city_nam","g_us_state_cd","g_zip_cd","g_phone_num","g_email_txt","g_contact_last_nam","g_contact_first_nam","p_npi_num","p_tax_id","p_enrol_stat_beg_dt","p_enrol_stat_end_dt","p_termination_dt","p_if_sandata_resp_clob","p_if_sandata_resp_cd","p_if_sandata_prcs_ind","l_hibernate_ver_num","g_aud_add_user_id","g_aud_ts","g_aud_user_id","g_aud_add_ts"
"22076","900194","1476317","Trinity Hospital","Centura Hospital","ND","7183 Justin Knoll","","South Darrellberg","FL","72656","6356581364","amandawarren@example.net","Sanford Lab Services","Sanford Specialty Clinic","1889961664","960336911","23-MAR-21","21-JAN-81","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""West Fargo"",""AgencyEmail"":""SENADM425@GMAIL.COM"",""ProviderRequireAuth"":null,""id"":""59fc29bd-1d1a-4def-833f-0d2fa2973614"",""ProviderStateInfo"":null,""ProviderID"":""1473755"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""502253514"",""ProviderNPI"":null,""AddressZip"":""580785200"",""SSN"":null,""ProviderName"":""OMEROVIC ADMIRA"",""AddressLine2"":"""",""AddressLine1"":""1553 10th Ave E"",""AgencyPhone"":""7017815248"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""OMEROVIC"",""PrimaryContactFirstName"":""ADMIRA""}","S","Y","1","SYSTEM","19-DEC-25 02.19.27.326845000 PM","SYSTEM","24-NOV-25 10.20.50.326845000 AM"
"22077","900155","1490666","Valley Care Health System","Midwest Hospital","ND","547 Joshua Fort Apt. 301","","Andersonberg","FL","78125","7886002924","cheryl88@example.org","Trinity Lab Services","Midwest Physicians Group","2172779011","933806106","06-SEP-24","13-MAY-68","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""FARGO"",""AgencyEmail"":""desirenkinzingabo@gmail.com"",""ProviderRequireAuth"":null,""id"":""a35de337-b7f0-4725-a41c-ea5a106abdd0"",""ProviderStateInfo"":null,""ProviderID"":""1495758"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""331764833"",""ProviderNPI"":null,""AddressZip"":""581048725"",""SSN"":null,""ProviderName"":""Lux Agency LLC"",""AddressLine2"":"""",""AddressLine1"":""4272 31ST AVE S"",""AgencyPhone"":""7012003783"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""Nkinzingabo"",""PrimaryContactFirstName"":""Desire""}","S","Y","1","SYSTEM","27-JUN-26 10.50.34.328848000 PM","SYSTEM","20-JUN-26 06.08.25.328848000 AM"
"22078","900160","1478524","Sanford Hospital","Sanford Hospital","ND","8743 Samuel Gateway Suite 812","","Ruthport","MN","74170","3407654268","hdunn@example.com","Centura Physicians Group","Mercy Physicians Group","2956687224","135384113","30-JUL-23","11-FEB-29","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""FARGO"",""AgencyEmail"":""desirenkinzingabo@gmail.com"",""ProviderRequireAuth"":null,""id"":""a35de337-b7f0-4725-a41c-ea5a106abdd0"",""ProviderStateInfo"":null,""ProviderID"":""1495758"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""331764833"",""ProviderNPI"":null,""AddressZip"":""581048725"",""SSN"":null,""ProviderName"":""Lux Agency LLC"",""AddressLine2"":"""",""AddressLine1"":""4272 31ST AVE S"",""AgencyPhone"":""7012003783"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""Nkinzingabo"",""PrimaryContactFirstName"":""Desire""}","S","Y","1","SYSTEM","15-MAR-26 10.07.39.330879000 PM","SYSTEM","06-MAR-26 09.59.08.330879000 AM"
"22079","900171","1478177","Methodist Medical Center","Mayo Clinic Hospital","ND","02318 Jonathan Lakes Apt. 756","","Bishopside","MT","91017","5084132473","lindsay29@example.org","Midwest Medical Center","Valley Care Hospital","2133368169","844676408","12-APR-21","30-JAN-40","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""FARGO"",""AgencyEmail"":""desirenkinzingabo@gmail.com"",""ProviderRequireAuth"":null,""id"":""a35de337-b7f0-4725-a41c-ea5a106abdd0"",""ProviderStateInfo"":null,""ProviderID"":""1495758"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""331764833"",""ProviderNPI"":null,""AddressZip"":""581048725"",""SSN"":null,""ProviderName"":""Lux Agency LLC"",""AddressLine2"":"""",""AddressLine1"":""4272 31ST AVE S"",""AgencyPhone"":""7012003783"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""Nkinzingabo"",""PrimaryContactFirstName"":""Desire""}","S","Y","1","SYSTEM","19-JUN-26 11.29.59.331888000 AM","SYSTEM","14-JUN-26 09.00.39.331888000 PM"
"22080","900200","1480312","Valley Care Hospital","Valley Care Dialysis Center","ND","60317 Taylor Row","","South Samantha","MT","75611","7797799142","rhoward@example.org","Midwest Hospital","Trinity Hospital","2302408259","083154640","22-MAR-23","22-FEB-92","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""West Fargo"",""AgencyEmail"":""SENADM425@GMAIL.COM"",""ProviderRequireAuth"":null,""id"":""59fc29bd-1d1a-4def-833f-0d2fa2973614"",""ProviderStateInfo"":null,""ProviderID"":""1473755"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""502253514"",""ProviderNPI"":null,""AddressZip"":""580785200"",""SSN"":null,""ProviderName"":""OMEROVIC ADMIRA"",""AddressLine2"":"""",""AddressLine1"":""1553 10th Ave E"",""AgencyPhone"":""7017815248"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""OMEROVIC"",""PrimaryContactFirstName"":""ADMIRA""}","S","Y","1","SYSTEM","22-SEP-25 10.58.40.334149000 AM","SYSTEM","09-SEP-25 10.24.02.334149000 PM"
"22081","900158","1479284","Midwest Specialty Clinic","Valley Care Medical Center","ND","508 Kathy Square Apt. 354","","Port Michaelside","IL","25543","2194263535","rodriguezrobert@example.com","Mayo Clinic Hospital","Methodist Specialty Clinic","2990263271","446906079","15-JUN-19","17-SEP-55","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""FARGO"",""AgencyEmail"":""desirenkinzingabo@gmail.com"",""ProviderRequireAuth"":null,""id"":""a35de337-b7f0-4725-a41c-ea5a106abdd0"",""ProviderStateInfo"":null,""ProviderID"":""1495758"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""331764833"",""ProviderNPI"":null,""AddressZip"":""581048725"",""SSN"":null,""ProviderName"":""Lux Agency LLC"",""AddressLine2"":"""",""AddressLine1"":""4272 31ST AVE S"",""AgencyPhone"":""7012003783"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""Nkinzingabo"",""PrimaryContactFirstName"":""Desire""}","S","Y","1","SYSTEM","05-SEP-25 06.01.25.335156000 PM","SYSTEM","28-AUG-25 11.03.34.335156000 PM"
"22082","900191","1485558","Kaiser Dialysis Center","Trinity Medical Center","ND","3310 Rios Hill Suite 846","","Port Jesus","CA","65594","7823231656","stewartryan@example.com","Mayo Clinic Specialty Clinic","Valley Care Lab Services","1047227412","902527303","29-JUL-24","13-MAY-75","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""FARGO"",""AgencyEmail"":""desirenkinzingabo@gmail.com"",""ProviderRequireAuth"":null,""id"":""a35de337-b7f0-4725-a41c-ea5a106abdd0"",""ProviderStateInfo"":null,""ProviderID"":""1495758"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""331764833"",""ProviderNPI"":null,""AddressZip"":""581048725"",""SSN"":null,""ProviderName"":""Lux Agency LLC"",""AddressLine2"":"""",""AddressLine1"":""4272 31ST AVE S"",""AgencyPhone"":""7012003783"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""Nkinzingabo"",""PrimaryContactFirstName"":""Desire""}","S","Y","1","SYSTEM","19-JUN-26 07.25.26.337151000 PM","SYSTEM","08-JUN-26 02.05.14.337151000 AM"
"22083","900184","1495236","Mercy Lab Services","Sanford Health System","ND","80255 Gregory Courts","","West Rebecca","MT","34345","8507511465","xkramer@example.net","Centura Health System","Trinity Physicians Group","1184837882","644819213","11-JAN-23","09-SEP-54","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""FARGO"",""AgencyEmail"":""desirenkinzingabo@gmail.com"",""ProviderRequireAuth"":null,""id"":""a35de337-b7f0-4725-a41c-ea5a106abdd0"",""ProviderStateInfo"":null,""ProviderID"":""1495758"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""331764833"",""ProviderNPI"":null,""AddressZip"":""581048725"",""SSN"":null,""ProviderName"":""Lux Agency LLC"",""AddressLine2"":"""",""AddressLine1"":""4272 31ST AVE S"",""AgencyPhone"":""7012003783"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""Nkinzingabo"",""PrimaryContactFirstName"":""Desire""}","S","Y","1","SYSTEM","30-MAR-26 09.05.31.338151000 PM","SYSTEM","20-MAR-26 10.39.46.338151000 PM"
"22084","900182","1495602","St. Jude Dialysis Center","Kaiser Specialty Clinic","ND","0428 Harper Mill","","South Anthonymouth","CA","12205","1555305546","smithtaylor@example.org","Trinity Physicians Group","Mercy Health System","1856639079","025982368","23-NOV-22","12-SEP-32","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""FARGO"",""AgencyEmail"":""desirenkinzingabo@gmail.com"",""ProviderRequireAuth"":null,""id"":""a35de337-b7f0-4725-a41c-ea5a106abdd0"",""ProviderStateInfo"":null,""ProviderID"":""1495758"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""331764833"",""ProviderNPI"":null,""AddressZip"":""581048725"",""SSN"":null,""ProviderName"":""Lux Agency LLC"",""AddressLine2"":"""",""AddressLine1"":""4272 31ST AVE S"",""AgencyPhone"":""7012003783"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""Nkinzingabo"",""PrimaryContactFirstName"":""Desire""}","S","Y","1","SYSTEM","29-MAY-26 11.52.03.340150000 PM","SYSTEM","18-MAY-26 06.27.32.340150000 PM"
"22085","900176","1474226","Kaiser Hospital","Kaiser Lab Services","ND","65531 Collins Crossroad","","New Denise","TX","21794","2589297750","jameshenry@example.org","Mercy Lab Services","Mercy Hospital","1007069960","683727733","31-MAR-20","27-APR-26","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""West Fargo"",""AgencyEmail"":""SENADM425@GMAIL.COM"",""ProviderRequireAuth"":null,""id"":""59fc29bd-1d1a-4def-833f-0d2fa2973614"",""ProviderStateInfo"":null,""ProviderID"":""1473755"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""502253514"",""ProviderNPI"":null,""AddressZip"":""580785200"",""SSN"":null,""ProviderName"":""OMEROVIC ADMIRA"",""AddressLine2"":"""",""AddressLine1"":""1553 10th Ave E"",""AgencyPhone"":""7017815248"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""OMEROVIC"",""PrimaryContactFirstName"":""ADMIRA""}","S","Y","1","SYSTEM","06-MAY-26 04.31.07.341148000 PM","SYSTEM","04-MAY-26 07.04.59.341148000 PM"
"22086","900197","1493929","Centura Medical Center","Centura Lab Services","ND","910 Mcdonald Glen Apt. 595","","Christineside","TX","03106","4626323776","hooverjennifer@example.org","Mayo Clinic Dialysis Center","Midwest Lab Services","1858929213","168182988","19-APR-18","28-MAR-35","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""West Fargo"",""AgencyEmail"":""SENADM425@GMAIL.COM"",""ProviderRequireAuth"":null,""id"":""59fc29bd-1d1a-4def-833f-0d2fa2973614"",""ProviderStateInfo"":null,""ProviderID"":""1473755"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""502253514"",""ProviderNPI"":null,""AddressZip"":""580785200"",""SSN"":null,""ProviderName"":""OMEROVIC ADMIRA"",""AddressLine2"":"""",""AddressLine1"":""1553 10th Ave E"",""AgencyPhone"":""7017815248"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""OMEROVIC"",""PrimaryContactFirstName"":""ADMIRA""}","S","Y","1","SYSTEM","28-NOV-25 12.34.39.342141000 PM","SYSTEM","26-NOV-25 02.19.07.342141000 AM"
"22087","900151","1480786","Trinity Medical Center","Methodist Health System","ND","661 Kelly Way","","East Tina","MT","56511","5016692093","laurenhoffman@example.com","Centura Medical Center","Mercy Dialysis Center","2534012721","419126961","22-AUG-22","08-JUN-39","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""West Fargo"",""AgencyEmail"":""SENADM425@GMAIL.COM"",""ProviderRequireAuth"":null,""id"":""59fc29bd-1d1a-4def-833f-0d2fa2973614"",""ProviderStateInfo"":null,""ProviderID"":""1473755"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""502253514"",""ProviderNPI"":null,""AddressZip"":""580785200"",""SSN"":null,""ProviderName"":""OMEROVIC ADMIRA"",""AddressLine2"":"""",""AddressLine1"":""1553 10th Ave E"",""AgencyPhone"":""7017815248"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""OMEROVIC"",""PrimaryContactFirstName"":""ADMIRA""}","S","Y","1","SYSTEM","19-OCT-25 07.35.59.344392000 PM","SYSTEM","02-OCT-25 11.59.02.344392000 PM"
"22088","900198","1494743","Valley Care Medical Center","Mercy Hospital","ND","0851 Walker Landing","","Perryview","MT","56001","7192364304","ginakeller@example.org","Sanford Health System","Midwest Dialysis Center","2182608317","191500821","26-JAN-24","30-JAN-95","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""West Fargo"",""AgencyEmail"":""SENADM425@GMAIL.COM"",""ProviderRequireAuth"":null,""id"":""59fc29bd-1d1a-4def-833f-0d2fa2973614"",""ProviderStateInfo"":null,""ProviderID"":""1473755"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""502253514"",""ProviderNPI"":null,""AddressZip"":""580785200"",""SSN"":null,""ProviderName"":""OMEROVIC ADMIRA"",""AddressLine2"":"""",""AddressLine1"":""1553 10th Ave E"",""AgencyPhone"":""7017815248"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""OMEROVIC"",""PrimaryContactFirstName"":""ADMIRA""}","S","Y","1","SYSTEM","27-JUL-25 05.15.10.346342000 PM","SYSTEM","24-JUL-25 08.49.26.346342000 PM"
"22089","900173","1491711","St. Jude Lab Services","Midwest Specialty Clinic","ND","16543 Kara Brooks","","West Ashley","MT","88450","9354748339","darryl25@example.com","Valley Care Lab Services","Methodist Lab Services","2748831130","982865535","27-MAY-19","05-JAN-32","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""FARGO"",""AgencyEmail"":""desirenkinzingabo@gmail.com"",""ProviderRequireAuth"":null,""id"":""a35de337-b7f0-4725-a41c-ea5a106abdd0"",""ProviderStateInfo"":null,""ProviderID"":""1495758"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""331764833"",""ProviderNPI"":null,""AddressZip"":""581048725"",""SSN"":null,""ProviderName"":""Lux Agency LLC"",""AddressLine2"":"""",""AddressLine1"":""4272 31ST AVE S"",""AgencyPhone"":""7012003783"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""Nkinzingabo"",""PrimaryContactFirstName"":""Desire""}","S","Y","1","SYSTEM","15-MAY-26 01.26.18.348338000 PM","SYSTEM","22-APR-26 10.48.42.348338000 PM"
"22090","900153","1473861","Midwest Dialysis Center","Mayo Clinic Health System","ND","19092 Calvin Freeway Apt. 443","","Lake Kelly","SD","12419","5144812382","dpage@example.org","Sanford Physicians Group","Valley Care Health System","2638281693","285929664","29-AUG-24","13-JUN-57","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""West Fargo"",""AgencyEmail"":""SENADM425@GMAIL.COM"",""ProviderRequireAuth"":null,""id"":""59fc29bd-1d1a-4def-833f-0d2fa2973614"",""ProviderStateInfo"":null,""ProviderID"":""1473755"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""502253514"",""ProviderNPI"":null,""AddressZip"":""580785200"",""SSN"":null,""ProviderName"":""OMEROVIC ADMIRA"",""AddressLine2"":"""",""AddressLine1"":""1553 10th Ave E"",""AgencyPhone"":""7017815248"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""OMEROVIC"",""PrimaryContactFirstName"":""ADMIRA""}","S","Y","1","SYSTEM","05-JUN-26 06.55.27.349338000 AM","SYSTEM","16-MAY-26 02.02.18.349338000 PM"
"22091","900172","1493936","Midwest Health System","Mayo Clinic Health System","ND","2286 Nicholas Run Suite 109","","Port Adrianton","CA","34029","1685550969","tonyasanchez@example.org","Mercy Physicians Group","Mayo Clinic Dialysis Center","1469891844","017063975","23-JUN-18","03-JUL-88","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""West Fargo"",""AgencyEmail"":""SENADM425@GMAIL.COM"",""ProviderRequireAuth"":null,""id"":""59fc29bd-1d1a-4def-833f-0d2fa2973614"",""ProviderStateInfo"":null,""ProviderID"":""1473755"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""502253514"",""ProviderNPI"":null,""AddressZip"":""580785200"",""SSN"":null,""ProviderName"":""OMEROVIC ADMIRA"",""AddressLine2"":"""",""AddressLine1"":""1553 10th Ave E"",""AgencyPhone"":""7017815248"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""OMEROVIC"",""PrimaryContactFirstName"":""ADMIRA""}","S","Y","1","SYSTEM","26-NOV-25 04.33.45.351337000 PM","SYSTEM","07-NOV-25 10.36.56.351337000 PM"
"22092","900187","1482497","Mayo Clinic Hospital","Valley Care Hospital","ND","17360 Perry Cliff","","Joshuastad","SD","75108","2442889783","carneyshelley@example.org","Methodist Health System","St. Jude Specialty Clinic","1243984980","109284632","19-JUN-22","02-APR-84","","{""PayerID"":""ND"",""WebUsername"":null,""messageSummary"":null,""ProviderMedicaidID"":null,""ProviderDoingBusinessAs"":null,""County"":null,""ProviderQualifier"":""MedicaidID"",""ProviderXWalks"":[],""ProviderOtherIDs"":[],""AddressCity"":""West Fargo"",""AgencyEmail"":""SENADM425@GMAIL.COM"",""ProviderRequireAuth"":null,""id"":""59fc29bd-1d1a-4def-833f-0d2fa2973614"",""ProviderStateInfo"":null,""ProviderID"":""1473755"",""ExchangeProfiles"":[],""TerminationDate"":"""",""WebPassword"":null,""isCollectedAsChild"":false,""TaxID"":""502253514"",""ProviderNPI"":null,""AddressZip"":""580785200"",""SSN"":null,""ProviderName"":""OMEROVIC ADMIRA"",""AddressLine2"":"""",""AddressLine1"":""1553 10th Ave E"",""AgencyPhone"":""7017815248"",""ProviderAPI"":null,""ProviderDateEnd"":null,""ProviderFax"":null,""ProviderTaxonomy"":null,""ErrorCode"":null,""ProviderDateBegin"":null,""ErrorMessage"":null,""messageDetail"":null,""SuspensionDate"":"""",""status"":""SUCCESS"",""AddressState"":""ND"",""PrimaryContactLastName"":""OMEROVIC"",""PrimaryContactFirstName"":""ADMIRA""}","S","Y","1","SYSTEM","17-APR-26 02.33.55.352556000 AM","SYSTEM","14-APR-26 01.29.02.352556000 AM"
